record_id,session_id,consumer_id,car,purchase,gender,income,speed,discount,price
619,619,619,Japanese,1,0,43.0,8,0.97,20
619,619,619,European,0,0,43.0,7,0.97,20
619,619,619,Korean,0,0,43.0,8,0.97,10
620,620,620,American,0,1,43.8,10,0.91,90
620,620,620,Japanese,1,1,43.8,8,0.91,60
620,620,620,European,0,1,43.8,7,0.91,30
620,620,620,Korean,0,1,43.8,8,0.91,10
621,621,621,American,1,1,46.6,10,0.91,50
621,621,621,Japanese,0,1,46.6,8,0.91,60
621,621,621,European,0,1,46.6,7,0.91,50
621,621,621,Korean,0,1,46.6,8,0.91,10
622,622,622,American,1,1,45.7,10,0.87,80
622,622,622,Japanese,0,1,45.7,8,0.87,60
622,622,622,European,0,1,45.7,7,0.87,20
623,623,623,American,0,1,69.8,10,0.82,80
623,623,623,Japanese,1,1,69.8,8,0.82,80
623,623,623,European,0,1,69.8,7,0.82,60
624,624,624,American,1,0,45.6,10,0.82,30
624,624,624,Japanese,0,0,45.6,8,0.82,10
624,624,624,European,0,0,45.6,7,0.82,70
624,624,624,Korean,0,0,45.6,8,0.82,10
625,625,625,American,0,1,20.9,10,0.83,30
625,625,625,Japanese,0,1,20.9,8,0.83,30
625,625,625,European,1,1,20.9,7,0.83,50
626,626,626,American,0,1,30.6,10,0.82,80
626,626,626,Japanese,1,1,30.6,8,0.82,70
626,626,626,European,0,1,30.6,7,0.82,40
627,627,627,American,0,0,,10,0.91,80
627,627,627,Japanese,1,0,40.7,8,0.91,70
627,627,627,European,0,0,40.7,7,0.91,30
627,627,627,Korean,0,0,40.7,8,0.91,30
628,628,628,American,1,1,46.699997,10,0.99,120
628,628,628,Japanese,0,1,46.699997,8,0.99,60
628,628,628,European,0,1,46.699997,7,0.99,40
629,629,629,American,1,1,26.1,10,0.9,110
629,629,629,Japanese,0,1,26.1,8,0.9,110
629,629,629,European,0,1,26.1,7,0.9,20
630,630,630,American,1,1,32.7,10,0.99,80
630,630,630,Japanese,0,1,32.7,8,0.99,80
630,630,630,European,0,1,32.7,7,0.99,20
631,631,631,American,0,0,49.199997,10,0.98,50
631,631,631,Japanese,1,0,49.199997,8,0.98,40
631,631,631,European,0,0,49.199997,7,0.98,40
631,631,631,Korean,0,0,49.199997,8,0.98,10
632,632,632,American,0,1,24.3,10,0.94,70
632,632,632,Japanese,1,1,24.3,8,0.94,70
632,632,632,European,0,1,24.3,7,0.94,30
633,633,633,American,1,0,39.0,10,0.97,90
633,633,633,Japanese,0,0,39.0,8,0.97,50
633,633,633,European,0,0,39.0,7,0.97,10
633,633,633,Korean,0,0,39.0,8,0.97,10
634,634,634,American,1,1,33.0,10,0.88,120
634,634,634,Japanese,0,1,33.0,8,0.88,80
634,634,634,European,0,1,33.0,7,0.88,40
635,635,635,American,1,1,20.3,10,0.93,60
635,635,635,Japanese,0,1,20.3,8,0.93,70
635,635,635,European,0,1,20.3,7,0.93,30
635,635,635,Korean,0,1,20.3,8,0.93,10
636,636,636,American,1,1,38.0,10,0.86,100
636,636,636,Japanese,0,1,38.0,8,0.86,100
636,636,636,European,0,1,38.0,7,0.86,20
637,637,637,American,1,0,60.4,10,0.98,110
637,637,637,Japanese,0,0,60.4,8,0.98,110
637,637,637,European,0,0,60.4,7,0.98,40
638,638,638,American,0,1,69.0,10,0.83,60
638,638,638,Japanese,0,1,69.0,8,0.83,80
638,638,638,European,1,1,69.0,7,0.83,20
639,639,639,American,0,1,27.7,10,0.89,100
639,639,639,Japanese,1,1,27.7,8,0.89,90
639,639,639,European,0,1,27.7,7,0.89,30
640,640,640,American,0,1,41.0,10,0.98,100
640,640,640,Japanese,1,1,41.0,8,0.98,60
640,640,640,European,0,1,41.0,7,0.98,50
641,641,641,American,0,1,65.6,10,0.81,90
641,641,641,Japanese,1,1,65.6,8,0.81,80
641,641,641,European,0,1,65.6,7,0.81,70
641,641,641,Korean,0,1,65.6,8,0.81,10
642,642,642,American,1,1,24.8,10,0.88,80
642,642,642,Japanese,0,1,24.8,8,0.88,70
642,642,642,European,0,1,24.8,7,0.88,30
642,642,642,Korean,0,1,24.8,8,0.88,10
643,643,643,American,1,1,21.6,10,0.84,80
643,643,643,Japanese,0,1,21.6,8,0.84,90
643,643,643,European,0,1,21.6,7,0.84,30
644,644,644,American,0,0,43.3,10,0.85,50
644,644,644,Japanese,1,0,43.3,8,0.85,30
644,644,644,European,0,0,43.3,7,0.85,50
645,645,645,American,1,0,44.4,10,0.85,80
645,645,645,Japanese,0,0,44.4,8,0.85,80
645,645,645,European,0,0,44.4,7,0.85,40
645,645,645,Korean,0,0,44.4,8,0.85,20
646,646,646,American,1,1,45.300003,10,0.94,110
646,646,646,Japanese,0,1,45.300003,8,0.94,80
646,646,646,European,0,1,45.300003,7,0.94,10
647,647,647,American,1,1,48.8,10,0.96,-126
647,647,647,Japanese,0,1,48.8,8,0.96,90
647,647,647,European,0,1,48.8,7,0.96,40
648,648,648,American,1,1,44.7,10,0.92,100
648,648,648,Japanese,0,1,44.7,8,0.92,70
648,648,648,European,0,1,44.7,7,0.92,20
648,648,648,Korean,0,1,44.7,8,0.92,20
649,649,649,American,1,1,57.5,10,0.97,90
649,649,649,Japanese,0,1,57.5,8,0.97,50
649,649,649,European,0,1,57.5,7,0.97,50
650,650,650,American,1,1,42.0,10,0.91,50
650,650,650,Japanese,0,1,42.0,8,0.91,40
650,650,650,European,0,1,42.0,7,0.91,30
650,650,650,Korean,0,1,42.0,8,0.91,10
651,651,651,American,1,1,40.5,10,0.92,90
651,651,651,Japanese,0,1,40.5,8,0.92,100
651,651,651,European,0,1,40.5,7,0.92,40
651,651,651,Korean,0,1,40.5,8,0.92,10
652,652,652,American,1,1,44.4,10,0.96,70
652,652,652,Japanese,0,1,44.4,8,0.96,40
652,652,652,European,0,1,44.4,7,0.96,70
653,653,653,American,0,0,50.300003,10,0.99,70
653,653,653,Japanese,1,0,50.300003,8,0.99,40
653,653,653,European,0,0,50.300003,7,0.99,50
653,653,653,Korean,0,0,50.300003,8,0.99,20
654,654,654,American,0,0,41.1,10,0.9,80
654,654,654,Japanese,1,0,41.1,8,0.9,70
654,654,654,European,0,0,41.1,7,0.9,20
655,655,655,American,0,1,49.0,10,0.93,100
655,655,655,Japanese,1,1,49.0,8,0.93,90
655,655,655,European,0,1,49.0,7,0.93,30
655,655,655,Korean,0,1,49.0,8,0.93,10
656,656,656,American,0,0,43.0,10,0.81,40
656,656,656,Japanese,1,0,43.0,8,0.81,40
656,656,656,European,0,0,43.0,7,0.81,20
657,657,657,American,0,1,43.8,10,0.93,100
657,657,657,Japanese,0,1,43.8,8,0.93,100
657,657,657,European,1,1,43.8,7,0.93,30
657,657,657,Korean,0,1,43.8,8,0.93,10
658,658,658,American,0,1,46.6,10,0.85,50
658,658,658,Japanese,1,1,46.6,8,0.85,50
658,658,658,European,0,1,46.6,7,0.85,30
658,658,658,Korean,0,1,46.6,8,0.85,20
659,659,659,American,0,1,45.7,10,0.92,90
659,659,659,Japanese,1,1,45.7,8,0.92,100
659,659,659,European,0,1,45.7,7,0.92,20
659,659,659,Korean,0,1,45.7,8,0.92,50
660,660,660,American,0,1,69.8,10,0.81,110
660,660,660,Japanese,0,1,69.8,8,0.81,90
660,660,660,European,1,1,69.8,7,0.81,70
660,660,660,Korean,0,1,69.8,8,0.81,30
661,661,661,American,1,0,45.6,10,0.92,70
661,661,661,Japanese,0,0,45.6,8,0.92,70
661,661,661,European,0,0,45.6,7,0.92,30
661,661,661,Korean,0,0,45.6,8,0.92,10
662,662,662,American,0,1,20.9,10,0.99,100
662,662,662,Japanese,1,1,20.9,8,0.99,90
662,662,662,European,0,1,20.9,7,0.99,40
662,662,662,Korean,0,1,20.9,8,0.99,20
663,663,663,American,0,1,30.6,10,0.87,90
663,663,663,Japanese,1,1,30.6,8,0.87,70
663,663,663,European,0,1,30.6,7,0.87,40
663,663,663,Korean,0,1,30.6,8,0.87,20
664,664,664,American,1,0,40.7,10,0.92,60
664,664,664,Japanese,0,0,40.7,8,0.92,30
664,664,664,European,0,0,40.7,7,0.92,30
664,664,664,Korean,0,0,40.7,8,0.92,10
665,665,665,American,0,1,46.699997,10,0.95,100
665,665,665,Japanese,1,1,46.699997,8,0.95,100
665,665,665,European,0,1,46.699997,7,0.95,50
665,665,665,Korean,0,1,46.699997,8,0.95,10
666,666,666,American,1,1,26.1,10,0.87,90
666,666,666,Japanese,0,1,26.1,8,0.87,80
666,666,666,European,0,1,26.1,7,0.87,20
667,667,667,American,1,1,32.7,10,0.84,80
667,667,667,Japanese,0,1,32.7,8,0.84,80
667,667,667,European,0,1,32.7,7,0.84,20
668,668,668,American,0,0,49.199997,10,0.86,50
668,668,668,Japanese,1,0,49.199997,8,0.86,50
668,668,668,European,0,0,49.199997,7,0.86,40
669,669,669,American,1,1,24.3,10,0.85,80
669,669,669,Japanese,0,1,24.3,8,0.85,40
669,669,669,European,0,1,24.3,7,0.85,30
670,670,670,American,1,0,39.0,10,0.87,90
670,670,670,Japanese,0,0,39.0,8,0.87,40
670,670,670,European,0,0,39.0,7,0.87,10
670,670,670,Korean,0,0,,8,0.87,10
671,671,671,American,0,1,33.0,10,0.89,110
671,671,671,Japanese,0,1,33.0,8,0.89,100
671,671,671,European,0,1,33.0,7,0.89,50
671,671,671,Korean,1,1,33.0,8,0.89,20
672,672,672,American,1,1,20.3,10,0.92,60
672,672,672,Japanese,0,1,20.3,8,0.92,60
672,672,672,European,0,1,20.3,7,0.92,30
673,673,673,American,1,1,38.0,10,0.85,90
673,673,673,Japanese,0,1,38.0,8,0.85,50
673,673,673,European,0,1,38.0,7,0.85,20
674,674,674,American,1,0,60.4,10,0.84,80
674,674,674,Japanese,0,0,60.4,8,0.84,80
674,674,674,European,0,0,60.4,7,0.84,40
675,675,675,American,1,1,69.0,10,0.91,50
675,675,675,Japanese,0,1,69.0,8,0.91,30
675,675,675,European,0,1,69.0,7,0.91,20
676,676,676,American,0,1,27.7,10,0.9,70
676,676,676,Japanese,1,1,27.7,8,0.9,30
676,676,676,European,0,1,27.7,7,0.9,30
676,676,676,Korean,0,1,27.7,8,0.9,30
677,677,677,American,0,1,41.0,10,0.93,60
677,677,677,Japanese,1,1,41.0,8,0.93,40
677,677,677,European,0,1,41.0,7,0.93,50
677,677,677,Korean,0,1,41.0,8,0.93,20
678,678,678,American,0,1,65.6,10,0.86,80
678,678,678,Japanese,0,1,65.6,8,0.86,80
678,678,678,European,1,1,65.6,7,0.86,60
679,679,679,American,0,1,24.8,10,0.88,70
679,679,679,Japanese,1,1,24.8,8,0.88,60
679,679,679,European,0,1,24.8,7,0.88,30
680,680,680,American,0,1,21.6,10,0.82,110
680,680,680,Japanese,0,1,21.6,8,0.82,70
680,680,680,European,1,1,21.6,7,0.82,30
680,680,680,Korean,0,1,21.6,8,0.82,10
681,681,681,American,0,0,43.3,10,0.81,100
681,681,681,Japanese,1,0,43.3,8,0.81,40
681,681,681,European,0,0,43.3,7,0.81,50
682,682,682,American,0,0,44.4,10,0.81,60
682,682,682,Japanese,1,0,44.4,8,0.81,40
682,682,682,European,0,0,44.4,7,0.81,40
682,682,682,Korean,0,0,44.4,8,0.81,10
683,683,683,American,1,1,45.300003,10,0.85,80
683,683,683,Japanese,0,1,45.300003,8,0.85,50
683,683,683,European,0,1,45.300003,7,0.85,10
683,683,683,Korean,0,1,45.300003,8,0.85,10
684,684,684,American,1,1,48.8,10,0.94,80
684,684,684,Japanese,0,1,48.8,8,0.94,70
684,684,684,European,0,1,48.8,7,0.94,50
684,684,684,Korean,0,1,48.8,8,0.94,10
685,685,685,American,1,1,44.7,10,0.98,100
685,685,685,Japanese,0,1,44.7,8,0.98,70
685,685,685,European,0,1,44.7,7,0.98,20
686,686,686,American,0,1,57.5,10,0.96,120
686,686,686,Japanese,1,1,57.5,8,0.96,80
686,686,686,European,0,1,57.5,7,0.96,40
687,687,687,American,0,1,42.0,10,0.92,90
687,687,687,Japanese,0,1,42.0,8,0.92,70
687,687,687,European,1,1,42.0,7,0.92,30
688,688,688,American,1,1,40.5,10,0.87,120
688,688,688,Japanese,0,1,40.5,8,0.87,60
688,688,688,European,0,1,40.5,7,0.87,20
688,688,688,Korean,0,1,40.5,8,0.87,10
689,689,689,American,1,1,44.4,10,0.86,60
689,689,689,Japanese,0,1,44.4,8,0.86,60
689,689,689,European,0,1,44.4,7,0.86,20
690,690,690,American,0,0,50.300003,10,0.99,70
690,690,690,Japanese,0,0,50.300003,8,0.99,40
690,690,690,European,1,0,50.300003,7,0.99,40
691,691,691,American,0,0,41.1,10,0.91,100
691,691,691,Japanese,1,0,41.1,8,0.91,80
691,691,691,European,0,0,41.1,7,0.91,20
691,691,691,Korean,0,0,41.1,8,0.91,40
692,692,692,American,0,1,49.0,10,0.97,90
692,692,692,Japanese,0,1,49.0,8,0.97,80
692,692,692,European,0,1,49.0,7,0.97,30
692,692,692,Korean,1,1,49.0,8,0.97,20
693,693,693,American,1,0,43.0,10,0.85,20
693,693,693,Japanese,0,0,43.0,8,0.85,10
693,693,693,European,0,0,43.0,7,0.85,20
693,693,693,Korean,0,0,43.0,8,0.85,10
694,694,694,American,0,1,43.8,10,0.88,50
694,694,694,Japanese,0,1,43.8,8,0.88,30
694,694,694,European,1,1,43.8,7,0.88,30
694,694,694,Korean,0,1,43.8,8,0.88,10
695,695,695,American,0,1,46.6,10,0.89,120
695,695,695,Japanese,1,1,46.6,8,0.89,90
695,695,695,European,0,1,46.6,7,0.89,40
696,696,696,American,0,1,45.7,10,0.87,80
696,696,696,Japanese,1,1,45.7,8,0.87,40
696,696,696,European,0,1,45.7,7,0.87,20
696,696,696,Korean,0,1,45.7,8,0.87,10
697,697,697,American,1,1,69.8,10,0.84,110
697,697,697,Japanese,0,1,69.8,8,0.84,80
697,697,697,European,0,1,69.8,7,0.84,70
697,697,697,Korean,0,1,69.8,8,0.84,20
698,698,698,American,0,0,45.6,10,1.0,50
698,698,698,Japanese,1,0,45.6,8,1.0,40
698,698,698,European,0,0,45.6,7,1.0,30
698,698,698,Korean,0,0,45.6,8,1.0,10
699,699,699,American,1,1,20.9,10,0.81,30
699,699,699,Japanese,0,1,20.9,8,0.81,30
699,699,699,European,0,1,20.9,7,0.81,20
699,699,699,Korean,0,1,20.9,8,0.81,10
700,700,700,American,0,1,30.6,10,0.86,60
700,700,700,Japanese,0,1,30.6,8,0.86,60
700,700,700,European,1,1,30.6,7,0.86,40
701,701,701,American,1,0,40.7,10,0.8,50
701,701,701,Japanese,0,0,40.7,8,0.8,40
701,701,701,European,0,0,40.7,7,0.8,30
702,702,702,American,0,1,46.699997,10,0.87,110
702,702,702,Japanese,1,1,46.699997,8,0.87,80
702,702,702,European,0,1,46.699997,7,0.87,50
702,702,702,Korean,0,1,46.699997,8,0.87,10
703,703,703,American,0,1,26.1,10,0.86,100
703,703,703,Japanese,0,1,26.1,8,0.86,90
703,703,703,European,1,1,26.1,7,0.86,20
704,704,704,American,0,1,32.7,10,0.93,80
704,704,704,Japanese,1,1,32.7,8,0.93,80
704,704,704,European,0,1,32.7,7,0.93,20
705,705,705,American,0,0,49.199997,10,0.96,90
705,705,705,Japanese,1,0,49.199997,8,0.96,90
705,705,705,European,0,0,49.199997,7,0.96,40
706,706,706,American,0,1,24.3,10,0.99,70
706,706,706,Japanese,1,1,24.3,8,0.99,30
706,706,706,European,0,1,24.3,7,0.99,30
706,706,706,Korean,0,1,24.3,8,0.99,10
707,707,707,American,1,0,39.0,10,0.82,90
707,707,707,Japanese,0,0,39.0,8,0.82,50
707,707,707,European,0,0,39.0,7,0.82,10
707,707,707,Korean,0,0,39.0,8,0.82,10
708,708,708,American,0,1,33.0,10,0.97,110
708,708,708,Japanese,0,1,33.0,8,0.97,90
708,708,708,European,1,1,33.0,7,0.97,40
709,709,709,American,0,1,20.3,10,0.88,60
709,709,709,Japanese,1,1,20.3,8,0.88,60
709,709,709,European,0,1,20.3,7,0.88,30
710,710,710,American,0,1,38.0,10,0.81,90
710,710,710,Japanese,1,1,38.0,8,0.81,100
710,710,710,European,0,1,38.0,7,0.81,20
711,711,711,American,0,0,60.4,10,0.86,80
711,711,711,Japanese,1,0,60.4,8,0.86,80
711,711,711,European,0,0,60.4,7,0.86,40
711,711,711,Korean,0,0,60.4,8,0.86,40
712,712,712,American,0,1,69.0,10,0.99,70
712,712,712,Japanese,0,1,69.0,8,0.99,40
712,712,712,European,1,1,69.0,7,0.99,20
712,712,712,Korean,0,1,69.0,8,0.99,10
713,713,713,American,0,1,27.7,10,0.85,60
713,713,713,Japanese,0,1,27.7,8,0.85,40
713,713,713,European,0,1,27.7,7,0.85,40
713,713,713,Korean,1,1,27.7,8,0.85,30
714,714,714,American,0,1,41.0,10,0.81,100
714,714,714,Japanese,0,1,41.0,8,0.81,70
714,714,714,European,1,1,41.0,7,0.81,70
715,715,715,American,0,1,65.6,10,0.99,100
715,715,715,Japanese,0,1,65.6,8,0.99,70
715,715,715,European,1,1,65.6,7,0.99,70
716,716,716,American,1,1,24.8,10,0.97,100
716,716,716,Japanese,0,1,24.8,8,0.97,80
716,716,716,European,0,1,24.8,7,0.97,30
717,717,717,American,0,1,21.6,10,0.91,50
717,717,717,Japanese,1,1,21.6,8,0.91,40
717,717,717,European,0,1,21.6,7,0.91,30
717,717,717,Korean,0,1,21.6,8,0.91,10
718,718,718,American,0,0,43.3,10,0.98,100
718,718,718,Japanese,0,0,43.3,8,0.98,60
718,718,718,European,1,0,43.3,7,0.98,60
718,718,718,Korean,0,0,43.3,8,0.98,30
719,719,719,American,1,0,44.4,10,0.88,50
719,719,719,Japanese,0,0,44.4,8,0.88,30
719,719,719,European,0,0,44.4,7,0.88,30
720,720,720,American,0,1,45.300003,10,0.93,100
720,720,720,Japanese,1,1,45.300003,8,0.93,120
720,720,720,European,0,1,45.300003,7,0.93,10
721,721,721,American,0,1,48.8,10,0.99,80
721,721,721,Japanese,1,1,48.8,8,0.99,80
721,721,721,European,0,1,48.8,7,0.99,30
722,722,722,American,0,1,44.7,10,0.83,40
722,722,722,Japanese,0,1,44.7,8,0.83,30
722,722,722,European,1,1,44.7,7,0.83,20
723,723,723,American,0,1,57.5,10,0.86,80
723,723,723,Japanese,0,1,57.5,8,0.86,70
723,723,723,European,1,1,57.5,7,0.86,50
723,723,723,Korean,0,1,57.5,8,0.86,10
724,724,724,American,1,1,42.0,10,0.86,80
724,724,724,Japanese,0,1,42.0,8,0.86,60
724,724,724,European,0,1,42.0,7,0.86,30
725,725,725,American,0,1,40.5,10,0.91,100
725,725,725,Japanese,1,1,40.5,8,0.91,80
725,725,725,European,0,1,40.5,7,0.91,20
725,725,725,Korean,0,1,40.5,8,0.91,10
726,726,726,American,1,1,44.4,10,0.85,90
726,726,726,Japanese,0,1,44.4,8,0.85,90
726,726,726,European,0,1,44.4,7,0.85,70
726,726,726,Korean,0,1,44.4,8,0.85,20
727,727,727,American,1,0,50.300003,10,0.83,50
727,727,727,Japanese,0,0,50.300003,8,0.83,30
727,727,727,European,0,0,50.300003,7,0.83,20
727,727,727,Korean,0,0,50.300003,8,0.83,10
728,728,728,American,1,0,41.1,10,0.97,90
728,728,728,Japanese,0,0,41.1,8,0.97,60
728,728,728,European,0,0,41.1,7,0.97,20
729,729,729,American,0,1,49.0,10,0.83,80
729,729,729,Japanese,1,1,49.0,8,0.83,60
729,729,729,European,0,1,49.0,7,0.83,30
730,730,730,American,1,0,43.0,10,0.86,60
730,730,730,Japanese,0,0,43.0,8,0.86,60
730,730,730,European,0,0,43.0,7,0.86,20
731,731,731,American,1,1,43.8,10,0.9,100
731,731,731,Japanese,0,1,43.8,8,0.9,60
731,731,731,European,0,1,43.8,7,0.9,30
731,731,731,Korean,0,1,43.8,8,0.9,10
732,732,732,American,0,1,46.6,10,0.98,50
732,732,732,Japanese,1,1,46.6,8,0.98,30
732,732,732,European,0,1,46.6,7,0.98,20
732,732,732,Korean,0,1,46.6,8,0.98,10
733,733,733,American,0,1,45.7,10,0.87,80
733,733,733,Japanese,1,1,45.7,8,0.87,70
733,733,733,European,0,1,45.7,7,0.87,20
733,733,733,Korean,0,1,45.7,8,0.87,10
734,734,734,American,0,1,69.8,10,0.81,90
734,734,734,Japanese,0,1,69.8,8,0.81,70
734,734,734,European,1,1,69.8,7,0.81,20
734,734,734,Korean,0,1,69.8,8,0.81,40
735,735,735,American,0,0,45.6,10,0.97,70
735,735,735,Japanese,1,0,45.6,8,0.97,70
735,735,735,European,0,0,45.6,7,0.97,60
736,736,736,American,1,1,20.9,10,0.83,50
736,736,736,Japanese,0,1,20.9,8,0.83,50
736,736,736,European,0,1,20.9,7,0.83,30
736,736,736,Korean,0,1,20.9,8,0.83,10
737,737,737,American,1,1,30.6,10,0.93,60
737,737,737,Japanese,0,1,30.6,8,0.93,30
737,737,737,European,0,1,30.6,7,0.93,40
737,737,737,Korean,0,1,30.6,8,0.93,10
738,738,738,American,1,0,40.7,10,0.96,70
738,738,738,Japanese,0,0,40.7,8,0.96,30
738,738,738,European,0,0,40.7,7,0.96,30
738,738,738,Korean,0,0,40.7,8,0.96,10
739,739,739,American,0,1,46.699997,10,0.82,40
739,739,739,Japanese,0,1,46.699997,8,0.82,30
739,739,739,European,1,1,46.699997,7,0.82,50
739,739,739,Korean,0,1,46.699997,8,0.82,10
740,740,740,American,1,1,26.1,10,0.92,90
740,740,740,Japanese,0,1,26.1,8,0.92,80
740,740,740,European,0,1,26.1,7,0.92,20
740,740,740,Korean,0,1,26.1,8,0.92,10
741,741,741,American,1,1,32.7,10,0.81,80
741,741,741,Japanese,0,1,32.7,8,0.81,50
741,741,741,European,0,1,32.7,7,0.81,20
742,742,742,American,0,0,49.199997,10,0.88,100
742,742,742,Japanese,0,0,49.199997,8,0.88,90
742,742,742,European,1,0,49.199997,7,0.88,30
743,743,743,American,0,1,24.3,10,0.99,70
743,743,743,Japanese,1,1,24.3,8,0.99,50
743,743,743,European,0,1,24.3,7,0.99,30
743,743,743,Korean,0,1,24.3,8,0.99,10
744,744,744,American,0,0,39.0,10,0.97,90
744,744,744,Japanese,1,0,39.0,8,0.97,80
744,744,744,European,0,0,39.0,7,0.97,10
744,744,744,Korean,0,0,39.0,8,0.97,10
745,745,745,American,1,1,33.0,10,0.88,-126
745,745,745,Japanese,0,1,33.0,8,0.88,100
745,745,745,European,0,1,33.0,7,0.88,40
746,746,746,American,1,1,20.3,10,0.97,60
746,746,746,Japanese,0,1,20.3,8,0.97,70
746,746,746,European,0,1,20.3,7,0.97,30
747,747,747,American,1,1,38.0,10,0.86,100
747,747,747,Japanese,0,1,38.0,8,0.86,100
747,747,747,European,0,1,38.0,7,0.86,20
747,747,747,Korean,0,1,38.0,8,0.86,10
748,748,748,American,0,0,60.4,10,0.9,90
748,748,748,Japanese,1,0,60.4,8,0.9,50
748,748,748,European,0,0,60.4,7,0.9,30
748,748,748,Korean,0,0,60.4,8,0.9,20
749,749,749,American,1,1,69.0,10,0.83,90
749,749,749,Japanese,0,1,69.0,8,0.83,90
749,749,749,European,0,1,69.0,7,0.83,20
749,749,749,Korean,0,1,69.0,8,0.83,20
750,750,750,American,0,1,27.7,10,0.85,100
750,750,750,Japanese,0,1,27.7,8,0.85,70
750,750,750,European,0,1,27.7,7,0.85,20
750,750,750,Korean,1,1,27.7,8,0.85,30
751,751,751,American,1,1,41.0,10,0.99,100
751,751,751,Japanese,0,1,41.0,8,0.99,90
751,751,751,European,0,1,41.0,7,0.99,70
751,751,751,Korean,0,1,41.0,8,0.99,30
752,752,752,American,0,1,65.6,10,0.97,100
752,752,752,Japanese,1,1,65.6,8,0.97,70
752,752,752,European,0,1,65.6,7,0.97,30
752,752,752,Korean,0,1,65.6,8,0.97,40
753,753,753,American,1,1,24.8,10,0.85,110
753,753,753,Japanese,0,1,24.8,8,0.85,90
753,753,753,European,0,1,24.8,7,0.85,30
754,754,754,American,0,1,21.6,10,0.81,100
754,754,754,Japanese,0,1,21.6,8,0.81,90
754,754,754,European,0,1,21.6,7,0.81,20
754,754,754,Korean,1,1,21.6,8,0.81,10
755,755,755,American,0,0,43.3,10,0.88,70
755,755,755,Japanese,1,0,43.3,8,0.88,70
755,755,755,European,0,0,43.3,7,0.88,50
756,756,756,American,0,0,44.4,10,0.87,120
756,756,756,Japanese,0,0,44.4,8,0.87,80
756,756,756,European,1,0,44.4,7,0.87,40
757,757,757,American,0,1,45.300003,10,0.98,60
757,757,757,Japanese,1,1,45.300003,8,0.98,60
757,757,757,European,0,1,45.300003,7,0.98,10
758,758,758,American,0,1,48.8,10,0.8,60
758,758,758,Japanese,0,1,48.8,8,0.8,50
758,758,758,European,1,1,48.8,7,0.8,60
758,758,758,Korean,0,1,48.8,8,0.8,10
759,759,759,American,0,1,44.7,10,0.86,70
759,759,759,Japanese,0,1,44.7,8,0.86,50
759,759,759,European,1,1,44.7,7,0.86,20
759,759,759,Korean,0,1,44.7,8,0.86,10
760,760,760,American,0,1,57.5,10,0.8,100
760,760,760,Japanese,1,1,57.5,8,0.8,60
760,760,760,European,0,1,57.5,7,0.8,40
760,760,760,Korean,0,1,57.5,8,0.8,30
761,761,761,American,1,1,42.0,10,0.9,80
761,761,761,Japanese,0,1,42.0,8,0.9,40
761,761,761,European,0,0,,7,0.9,30
761,761,761,Korean,0,1,42.0,8,0.9,10
762,762,762,American,0,1,40.5,10,0.97,50
762,762,762,Japanese,1,1,40.5,8,0.97,30
762,762,762,European,0,1,40.5,7,0.97,40
762,762,762,Korean,0,1,40.5,8,0.97,20
763,763,763,American,1,1,44.4,10,0.94,30
763,763,763,Japanese,0,1,44.4,8,0.94,30
763,763,763,European,0,1,44.4,7,0.94,20
763,763,763,Korean,0,1,44.4,8,0.94,10
764,764,764,American,1,0,50.300003,10,0.94,50
764,764,764,Japanese,0,0,50.300003,8,0.94,50
764,764,764,European,0,0,50.300003,7,0.94,40
764,764,764,Korean,0,0,50.300003,8,0.94,10
765,765,765,American,0,0,41.1,10,0.8,100
765,765,765,Japanese,1,0,41.1,8,0.8,50
765,765,765,European,0,0,41.1,7,0.8,20
766,766,766,American,1,1,49.0,10,0.99,110
766,766,766,Japanese,0,1,49.0,8,0.99,50
766,766,766,European,0,1,49.0,7,0.99,30
766,766,766,Korean,0,1,49.0,8,0.99,10
767,767,767,American,0,0,43.0,10,0.91,80
767,767,767,Japanese,1,0,43.0,8,0.91,60
767,767,767,European,0,0,43.0,7,0.91,20
767,767,767,Korean,0,0,43.0,8,0.91,10
768,768,768,American,0,1,43.8,10,0.96,90
768,768,768,Japanese,1,1,43.8,8,0.96,90
768,768,768,European,0,1,43.8,7,0.96,30
769,769,769,American,1,1,46.6,10,0.95,60
769,769,769,Japanese,0,1,46.6,8,0.95,40
769,769,769,European,0,1,46.6,7,0.95,30
769,769,769,Korean,0,1,46.6,8,0.95,10
770,770,770,American,1,1,45.7,10,0.87,90
770,770,770,Japanese,0,1,45.7,8,0.87,50
770,770,770,European,0,1,45.7,7,0.87,20
770,770,770,Korean,0,1,45.7,8,0.87,10
771,771,771,American,0,1,69.8,10,0.81,60
771,771,771,Japanese,1,1,69.8,8,0.81,60
771,771,771,European,0,1,69.8,7,0.81,40
772,772,772,American,0,0,45.6,10,0.84,60
772,772,772,Japanese,1,0,45.6,8,0.84,50
772,772,772,European,0,0,45.6,7,0.84,20
773,773,773,American,1,1,20.9,10,0.82,60
773,773,773,Japanese,0,1,20.9,8,0.82,50
773,773,773,European,0,1,20.9,7,0.82,40
774,774,774,American,1,1,30.6,10,0.83,90
774,774,774,Japanese,0,1,30.6,8,0.83,90
774,774,774,European,0,1,30.6,7,0.83,30
775,775,775,American,0,0,40.7,10,0.81,60
775,775,775,Japanese,0,0,40.7,8,0.81,60
775,775,775,European,1,0,40.7,7,0.81,30
