"","depvar","icca","occa","income","ich","och","idx.id1","idx.id2","inc.room","inc.cooling","int.cooling","cooling.modes","room.modes"
"1109",FALSE, 0.00,0.00,40, 5.50,3.28,159,er,40, 0,0,FALSE,TRUE
"1110",FALSE,31.63,2.68,40, 6.66,3.28,159,erc,40,40,1,TRUE,TRUE
"1111",FALSE, 0.00,0.00,40,27.30,2.09,159,gc, 0, 0,0,FALSE,FALSE
"1112",TRUE,31.63,2.68,40, 4.48,2.09,159,gcc, 0,40,1,TRUE,FALSE
"1113",FALSE,31.63,2.68,40, 9.09,1.52,159,hpc, 0,40,1,TRUE,FALSE
"1114",FALSE, 0.00,0.00,60,22.25,4.47,160,ec, 0, 0,0,FALSE,FALSE
"1115",FALSE,26.44,2.35,60, 8.55,4.47,160,ecc, 0,60,1,TRUE,FALSE
"1116",FALSE, 0.00,0.00,60, 7.51,4.39,160,er,60, 0,0,FALSE,TRUE
"1117",FALSE,26.44,2.35,60, 9.03,4.39,160,erc,60,60,1,TRUE,TRUE
"1118",FALSE, 0.00,0.00,60,27.05,2.94,160,gc, 0, 0,0,FALSE,FALSE
"1119",TRUE,26.44,2.35,60, 9.00,2.94,160,gcc, 0,60,1,TRUE,FALSE
"1120",FALSE,26.44,2.35,60, 9.04,2.07,160,hpc, 0,60,1,TRUE,FALSE
"1121",FALSE, 0.00,0.00,40,31.70,3.20,161,ec, 0, 0,0,FALSE,FALSE
"1122",FALSE,22.57,2.82,40, 6.66,3.20,161,ecc, 0,40,1,TRUE,FALSE
"1123",FALSE, 0.00,0.00,40, 7.93,3.76,161,er,40, 0,0,FALSE,TRUE
"1124",FALSE,22.57,2.82,40, 5.70,3.76,161,erc,40,40,1,TRUE,TRUE
"1125",FALSE, 0.00,0.00,40,21.38,2.21,161,gc, 0, 0,0,FALSE,FALSE
"1126",TRUE,22.57,2.82,40, 7.77,2.21,161,gcc, 0,40,1,TRUE,FALSE
"1127",FALSE,22.57,2.82,40, 9.16,1.22,161,hpc, 0,40,1,TRUE,FALSE
"1128",FALSE, 0.00,0.00,70,22.43,4.03,162,ec, 0, 0,0,FALSE,FALSE
"1129",FALSE,23.96,2.29,70, 9.67,4.03,162,ecc, 0,70,1,TRUE,FALSE
"1130",FALSE, 0.00,0.00,70, 6.66,3.65,162,er,70, 0,0,FALSE,TRUE
"1131",FALSE,23.96,2.29,70, 8.16,3.65,162,erc,70,70,1,TRUE,TRUE
"1132",FALSE, 0.00,0.00,70,19.71,2.25,162,gc, 0, 0,0,FALSE,FALSE
"1133",TRUE,23.96,2.29,70, 8.00,2.25,162,gcc, 0,70,1,TRUE,FALSE
"1134",FALSE,23.96,2.29,70,12.74,1.43,162,hpc, 0,70,1,TRUE,FALSE
"1135",FALSE, 0.00,0.00,20,24.34,4.45,163,ec, 0, 0,0,FALSE,FALSE
"1136",FALSE,19.47,2.29,20,10.34,4.45,163,ecc, 0,20,1,TRUE,FALSE
"1137",FALSE, 0.00,0.00,20, 9.00,4.40,163,er,20, 0,0,FALSE,TRUE
"1138",FALSE,19.47,2.29,20, 8.06,4.40,163,erc,20,20,1,TRUE,TRUE
"1139",TRUE, 0.00,0.00,20,18.52,2.33,163,gc, 0, 0,0,FALSE,FALSE
"1140",FALSE,19.47,2.29,20, 7.38,2.33,163,gcc, 0,20,1,TRUE,FALSE
"1141",FALSE,19.47,2.29,20,10.91,1.53,163,hpc, 0,20,1,TRUE,FALSE
"1142",FALSE, 0.00,0.00,20,25.94,3.10,164,ec, 0, 0,0,FALSE,FALSE
"1143",FALSE,24.53,2.42,20, 6.64,3.10,164,ecc, 0,20,1,TRUE,FALSE
"1144",FALSE, 0.00,0.00,20, 7.98,3.75,164,er,20, 0,0,FALSE,TRUE
"1145",FALSE,24.53,2.42,20, 8.28,3.75,164,erc,20,20,1,TRUE,TRUE
"1146",TRUE, 0.00,0.00,20,24.00,2.20,164,gc, 0, 0,0,FALSE,FALSE
"1147",FALSE,24.53,2.42,20, 7.96,2.20,164,gcc, 0,20,1,TRUE,FALSE
"1148",FALSE,24.53,2.42,20,10.92,1.61,164,hpc, 0,20,1,TRUE,FALSE
"1149",FALSE, 0.00,0.00,20,28.01,4.77,165,ec, 0, 0,0,FALSE,FALSE
"1150",FALSE,23.99,2.96,20, 9.66,4.77,165,ecc, 0,20,1,TRUE,FALSE
"1151",FALSE, 0.00,0.00,20, 7.15,3.84,165,er,20, 0,0,FALSE,TRUE
"1152",FALSE,23.99,2.96,20, 9.15,3.84,165,erc,20,20,1,TRUE,TRUE
"1153",TRUE, 0.00,0.00,20,20.51,2.27,165,gc, 0, 0,0,FALSE,FALSE
"1154",FALSE,23.99,2.96,20, 6.51,2.27,165,gcc, 0,20,1,TRUE,FALSE
"1155",FALSE,23.99,2.96,20,10.62,1.66,165,hpc, 0,20,1,TRUE,FALSE
"1156",FALSE, 0.00,0.00,40,25.90,4.17,166,ec, 0, 0,0,FALSE,FALSE
"1157",FALSE,29.79,2.21,40, 9.16,4.17,166,ecc, 0,40,1,TRUE,FALSE
"1158",FALSE, 0.00,0.00,40, 8.20,3.98,166,er,40, 0,0,FALSE,TRUE
"1159",FALSE,29.79,2.21,40, 9.18,3.98,166,erc,40,40,1,TRUE,TRUE
"1160",FALSE, 0.00,0.00,40,28.86,2.37,166,gc, 0, 0,0,FALSE,FALSE
"1161",TRUE,29.79,2.21,40, 9.48,2.37,166,gcc, 0,40,1,TRUE,FALSE
"1162",FALSE,29.79,2.21,40,12.38,1.54,166,hpc, 0,40,1,TRUE,FALSE
"1163",FALSE, 0.00,0.00,30,22.73,2.66,167,ec, 0, 0,0,FALSE,FALSE
"1164",TRUE,20.66,2.65,30, 9.46,2.66,167,ecc, 0,30,1,TRUE,FALSE
"1165",FALSE, 0.00,0.00,30, 9.03,4.02,167,er,30, 0,0,FALSE,TRUE
"1166",FALSE,20.66,2.65,30, 8.98,4.02,167,erc,30,30,1,TRUE,TRUE
"1167",FALSE, 0.00,0.00,30,21.84,2.93,167,gc, 0, 0,0,FALSE,FALSE
"1168",FALSE,20.66,2.65,30, 5.94,2.93,167,gcc, 0,30,1,TRUE,FALSE
"1169",FALSE,20.66,2.65,30,11.05,1.37,167,hpc, 0,30,1,TRUE,FALSE
"1170",FALSE, 0.00,0.00,30,33.25,3.63,168,ec, 0, 0,0,FALSE,FALSE
"1171",FALSE,29.55,2.87,30, 9.51,3.63,168,ecc, 0,30,1,TRUE,FALSE
"1172",FALSE, 0.00,0.00,30, 8.23,4.47,168,er,30, 0,0,FALSE,TRUE
"1173",FALSE,29.55,2.87,30,10.37,4.47,168,erc,30,30,1,TRUE,TRUE
"1174",FALSE, 0.00,0.00,30,29.22,2.58,168,gc, 0, 0,0,FALSE,FALSE
"1175",TRUE,29.55,2.87,30, 8.90,2.58,168,gcc, 0,30,1,TRUE,FALSE
"1176",FALSE,29.55,2.87,30,12.74,1.57,168,hpc, 0,30,1,TRUE,FALSE
"1177",FALSE, 0.00,0.00,20,24.20,4.13,169,ec, 0, 0,0,FALSE,FALSE
"1178",FALSE,23.34,2.39,20, 8.67,4.13,169,ecc, 0,20,1,TRUE,FALSE
"1179",FALSE, 0.00,0.00,20, 9.21,4.06,169,er,20, 0,0,FALSE,TRUE
"1180",FALSE,23.34,2.39,20, 6.03,4.06,169,erc,20,20,1,TRUE,TRUE
"1181",FALSE, 0.00,0.00,20,31.72,1.85,169,gc, 0, 0,0,FALSE,FALSE
"1182",TRUE,23.34,2.39,20, 5.77,1.85,169,gcc, 0,20,1,TRUE,FALSE
"1183",FALSE,23.34,2.39,20,10.51,1.56,169,hpc, 0,20,1,TRUE,FALSE
"1184",FALSE, 0.00,0.00,20,24.05,4.38,170,ec, 0, 0,0,FALSE,FALSE
"1185",FALSE,25.42,2.82,20, 7.23,4.38,170,ecc, 0,20,1,TRUE,FALSE
"1186",FALSE, 0.00,0.00,20, 9.57,4.68,170,er,20, 0,0,FALSE,TRUE
"1187",FALSE,25.42,2.82,20, 8.01,4.68,170,erc,20,20,1,TRUE,TRUE
"1188",TRUE, 0.00,0.00,20,21.13,2.42,170,gc, 0, 0,0,FALSE,FALSE
"1189",FALSE,25.42,2.82,20, 7.64,2.42,170,gcc, 0,20,1,TRUE,FALSE
"1190",FALSE,25.42,2.82,20, 8.20,1.35,170,hpc, 0,20,1,TRUE,FALSE
"1191",FALSE, 0.00,0.00,30,20.50,3.73,171,ec, 0, 0,0,FALSE,FALSE
"1192",FALSE,23.12,2.67,30, 7.60,3.73,171,ecc, 0,30,1,TRUE,FALSE
"1193",FALSE, 0.00,0.00,30, 7.50,4.05,171,er,30, 0,0,FALSE,TRUE
"1194",FALSE,23.12,2.67,30, 6.98,4.05,171,erc,30,30,1,TRUE,TRUE
"1195",FALSE, 0.00,0.00,30,22.00,1.86,171,gc, 0, 0,0,FALSE,FALSE
"1196",TRUE,23.12,2.67,30, 7.62,1.86,171,gcc, 0,30,1,TRUE,FALSE
"1197",FALSE,23.12,2.67,30,11.56,1.89,171,hpc, 0,30,1,TRUE,FALSE
"1198",FALSE, 0.00,0.00,20,30.82,4.49,172,ec, 0, 0,0,FALSE,FALSE
"1199",FALSE,22.39,2.91,20, 7.58,4.49,172,ecc, 0,20,1,TRUE,FALSE
"1200",FALSE, 0.00,0.00,20, 7.98,5.19,172,er,20, 0,0,FALSE,TRUE
"1201",FALSE,22.39,2.91,20,10.57,5.19,172,erc,20,20,1,TRUE,TRUE
"1202",FALSE, 0.00,0.00,20,26.91,2.24,172,gc, 0, 0,0,FALSE,FALSE
"1203",TRUE,22.39,2.91,20, 7.55,2.24,172,gcc, 0,20,1,TRUE,FALSE
"1204",FALSE,22.39,2.91,20,11.23,1.94,172,hpc, 0,20,1,TRUE,FALSE
"1205",FALSE, 0.00,0.00,50,23.57,3.52,173,ec, 0, 0,0,FALSE,FALSE
"1206",FALSE,31.03,1.65,50, 8.39,3.52,173,ecc, 0,50,1,TRUE,FALSE
"1207",FALSE, 0.00,0.00,50, 8.18,4.60,173,er,50, 0,0,FALSE,TRUE
"1208",FALSE,31.03,1.65,50, 7.27,4.60,173,erc,50,50,1,TRUE,TRUE
"1209",FALSE, 0.00,0.00,50,22.07,2.48,173,gc, 0, 0,0,FALSE,FALSE
"1210",TRUE,31.03,1.65,50, 7.63,2.48,173,gcc, 0,50,1,TRUE,FALSE
"1211",FALSE,31.03,1.65,50, 9.35,1.35,173,hpc, 0,50,1,TRUE,FALSE
"1212",FALSE, 0.00,0.00,70,27.68,4.20,174,ec, 0, 0,0,FALSE,FALSE
"1213",FALSE,25.70,2.55,70, 9.30,4.20,174,ecc, 0,70,1,TRUE,FALSE
"1214",FALSE, 0.00,0.00,70, 7.55,3.75,174,er,70, 0,0,FALSE,TRUE
"1215",FALSE,25.70,2.55,70, 7.70,3.75,174,erc,70,70,1,TRUE,TRUE
"1216",FALSE, 0.00,0.00,70,29.27,2.27,174,gc, 0, 0,0,FALSE,FALSE
"1217",TRUE,25.70,2.55,70, 8.09,2.27,174,gcc, 0,70,1,TRUE,FALSE
"1218",FALSE,25.70,2.55,70, 8.80,1.43,174,hpc, 0,70,1,TRUE,FALSE
"1219",FALSE, 0.00,0.00,20,19.91,3.54,175,ec, 0, 0,0,FALSE,FALSE
"1220",FALSE,25.20,2.94,20, 8.14,3.54,175,ecc, 0,20,1,TRUE,FALSE
"1221",FALSE, 0.00,0.00,20, 5.94,4.88,175,er,20, 0,0,FALSE,TRUE
"1222",FALSE,25.20,2.94,20, 6.88,4.88,175,erc,20,20,1,TRUE,TRUE
"1223",TRUE, 0.00,0.00,20,19.43,2.35,175,gc, 0, 0,0,FALSE,FALSE
"1224",FALSE,25.20,2.94,20, 7.64,2.35,175,gcc, 0,20,1,TRUE,FALSE
"1225",FALSE,25.20,2.94,20,10.35,1.44,175,hpc, 0,20,1,TRUE,FALSE
"1226",FALSE, 0.00,0.00,60,23.20,4.46,176,ec, 0, 0,0,FALSE,FALSE
"1227",FALSE,31.36,2.86,60, 7.23,4.46,176,ecc, 0,60,1,TRUE,FALSE
"1228",FALSE, 0.00,0.00,60, 6.40,3.03,176,er,60, 0,0,FALSE,TRUE
"1229",FALSE,31.36,2.86,60, 8.65,3.03,176,erc,60,60,1,TRUE,TRUE
"1230",FALSE, 0.00,0.00,60,24.97,1.78,176,gc, 0, 0,0,FALSE,FALSE
"1231",TRUE,31.36,2.86,60, 5.52,1.78,176,gcc, 0,60,1,TRUE,FALSE
"1232",FALSE,31.36,2.86,60,10.56,1.39,176,hpc, 0,60,1,TRUE,FALSE
"1233",FALSE, 0.00,0.00,40,20.26,3.86,177,ec, 0, 0,0,FALSE,FALSE
"1234",TRUE,24.05,2.64,40, 7.11,3.86,177,ecc, 0,40,1,TRUE,FALSE
"1235",FALSE, 0.00,0.00,40, 8.16,3.89,177,er,40, 0,0,FALSE,TRUE
"1236",FALSE,24.05,2.64,40, 7.13,3.89,177,erc,40,40,1,TRUE,TRUE
"1237",FALSE, 0.00,0.00,40,23.20,2.24,177,gc, 0, 0,0,FALSE,FALSE
"1238",FALSE,24.05,2.64,40, 8.24,2.24,177,gcc, 0,40,1,TRUE,FALSE
"1239",FALSE,24.05,2.64,40, 9.14,1.44,177,hpc, 0,40,1,TRUE,FALSE
"1240",FALSE, 0.00,0.00,30,30.99,4.67,178,ec, 0, 0,0,FALSE,FALSE
"1241",FALSE,18.99,2.50,30, 9.97,4.67,178,ecc, 0,30,1,TRUE,FALSE
"1242",FALSE, 0.00,0.00,30,10.34,3.75,178,er,30, 0,0,FALSE,TRUE
"1243",FALSE,18.99,2.50,30, 7.92,3.75,178,erc,30,30,1,TRUE,TRUE
"1244",FALSE, 0.00,0.00,30,24.30,2.18,178,gc, 0, 0,0,FALSE,FALSE
"1245",TRUE,18.99,2.50,30, 9.74,2.18,178,gcc, 0,30,1,TRUE,FALSE
"1246",FALSE,18.99,2.50,30, 9.64,1.70,178,hpc, 0,30,1,TRUE,FALSE
"1247",FALSE, 0.00,0.00,30,29.96,4.29,179,ec, 0, 0,0,FALSE,FALSE
"1248",FALSE,29.69,2.64,30, 7.10,4.29,179,ecc, 0,30,1,TRUE,FALSE
"1249",FALSE, 0.00,0.00,30, 7.15,3.94,179,er,30, 0,0,FALSE,TRUE
"1250",FALSE,29.69,2.64,30, 6.95,3.94,179,erc,30,30,1,TRUE,TRUE
"1251",FALSE, 0.00,0.00,30,20.73,2.46,179,gc, 0, 0,0,FALSE,FALSE
"1252",FALSE,29.69,2.64,30, 5.95,2.46,179,gcc, 0,30,1,TRUE,FALSE
"1253",TRUE,29.69,2.64,30, 8.33,1.63,179,hpc, 0,30,1,TRUE,FALSE
"1254",FALSE, 0.00,0.00,60,18.53,4.46,180,ec, 0, 0,0,FALSE,FALSE
"1255",FALSE,25.53,2.96,60, 7.41,4.46,180,ecc, 0,60,1,TRUE,FALSE
"1256",FALSE, 0.00,0.00,60, 6.60,4.01,180,er,60, 0,0,FALSE,TRUE
"1257",FALSE,25.53,2.96,60, 8.42,4.01,180,erc,60,60,1,TRUE,TRUE
"1258",FALSE, 0.00,0.00,60,28.17,1.75,180,gc, 0, 0,0,FALSE,FALSE
"1259",TRUE,25.53,2.96,60, 7.17,1.75,180,gcc, 0,60,1,TRUE,FALSE
"1260",FALSE,25.53,2.96,60,12.26,1.34,180,hpc, 0,60,1,TRUE,FALSE
"1261",FALSE, 0.00,0.00,30,25.39,3.71,181,ec, 0, 0,0,FALSE,FALSE
"1262",FALSE,21.03,2.25,30, 5.95,3.71,181,ecc, 0,30,1,TRUE,FALSE
"1263",FALSE, 0.00,0.00,30, 7.63,4.39,181,er,30, 0,0,FALSE,TRUE
"1264",FALSE,21.03,2.25,30, 8.12,4.39,181,erc,30,30,1,TRUE,TRUE
"1265",FALSE, 0.00,0.00,30,21.82,2.08,181,gc, 0, 0,0,FALSE,FALSE
"1266",TRUE,21.03,2.25,30, 6.82,2.08,181,gcc, 0,30,1,TRUE,FALSE
"1267",FALSE,21.03,2.25,30,11.72,1.58,181,hpc, 0,30,1,TRUE,FALSE
"1268",FALSE, 0.00,0.00,50,26.19,3.81,182,ec, 0, 0,0,FALSE,FALSE
"1269",FALSE,23.99,2.72,50, 7.95,3.81,182,ecc, 0,50,1,TRUE,FALSE
"1270",FALSE, 0.00,0.00,50, 8.19,4.79,182,er,50, 0,0,FALSE,TRUE
"1271",FALSE,23.99,2.72,50, 5.84,4.79,182,erc,50,50,1,TRUE,TRUE
"1272",FALSE, 0.00,0.00,50,23.78,2.39,182,gc, 0, 0,0,FALSE,FALSE
"1273",FALSE,23.99,2.72,50, 7.32,2.39,182,gcc, 0,50,1,TRUE,FALSE
"1274",TRUE,23.99,2.72,50, 6.74,1.35,182,hpc, 0,50,1,TRUE,FALSE
"1275",FALSE, 0.00,0.00,20,32.34,3.27,183,ec, 0, 0,0,FALSE,FALSE
"1276",FALSE,19.95,2.86,20, 7.75,3.27,183,ecc, 0,20,1,TRUE,FALSE
"1277",FALSE, 0.00,0.00,20, 8.69,4.17,183,er,20, 0,0,FALSE,TRUE
"1278",FALSE,19.95,2.86,20, 9.84,4.17,183,erc,20,20,1,TRUE,TRUE
"1279",FALSE, 0.00,0.00,20,31.74,2.36,183,gc, 0, 0,0,FALSE,FALSE
"1280",TRUE,19.95,2.86,20, 8.94,2.36,183,gcc, 0,20,1,TRUE,FALSE
"1281",FALSE,19.95,2.86,20,10.03,1.35,183,hpc, 0,20,1,TRUE,FALSE
"1282",FALSE, 0.00,0.00,60,29.58,4.30,184,ec, 0, 0,0,FALSE,FALSE
"1283",FALSE,28.11,2.20,60, 8.72,4.30,184,ecc, 0,60,1,TRUE,FALSE
"1284",FALSE, 0.00,0.00,60, 8.83,3.41,184,er,60, 0,0,FALSE,TRUE
"1285",FALSE,28.11,2.20,60, 6.95,3.41,184,erc,60,60,1,TRUE,TRUE
"1286",FALSE, 0.00,0.00,60,25.81,2.54,184,gc, 0, 0,0,FALSE,FALSE
"1287",TRUE,28.11,2.20,60, 7.10,2.54,184,gcc, 0,60,1,TRUE,FALSE
"1288",FALSE,28.11,2.20,60, 8.54,1.70,184,hpc, 0,60,1,TRUE,FALSE
"1289",FALSE, 0.00,0.00,30,23.49,4.17,185,ec, 0, 0,0,FALSE,FALSE
"1290",FALSE,26.34,2.35,30, 6.72,4.17,185,ecc, 0,30,1,TRUE,FALSE
"1291",FALSE, 0.00,0.00,30, 8.40,4.06,185,er,30, 0,0,FALSE,TRUE
"1292",FALSE,26.34,2.35,30,10.80,4.06,185,erc,30,30,1,TRUE,TRUE
"1293",FALSE, 0.00,0.00,30,21.97,2.15,185,gc, 0, 0,0,FALSE,FALSE
"1294",TRUE,26.34,2.35,30, 8.78,2.15,185,gcc, 0,30,1,TRUE,FALSE
"1295",FALSE,26.34,2.35,30,12.23,1.59,185,hpc, 0,30,1,TRUE,FALSE
"1296",FALSE, 0.00,0.00,60,22.37,4.05,186,ec, 0, 0,0,FALSE,FALSE
"1297",FALSE,23.35,3.19,60, 8.87,4.05,186,ecc, 0,60,1,TRUE,FALSE
"1298",FALSE, 0.00,0.00,60, 7.07,4.59,186,er,60, 0,0,FALSE,TRUE
"1299",FALSE,23.35,3.19,60, 7.89,4.59,186,erc,60,60,1,TRUE,TRUE
"1300",FALSE, 0.00,0.00,60,26.02,2.43,186,gc, 0, 0,0,FALSE,FALSE
"1301",TRUE,23.35,3.19,60, 8.74,2.43,186,gcc, 0,60,1,TRUE,FALSE
"1302",FALSE,23.35,3.19,60,10.67,1.54,186,hpc, 0,60,1,TRUE,FALSE
"1303",FALSE, 0.00,0.00,30,29.64,3.87,187,ec, 0, 0,0,FALSE,FALSE
"1304",FALSE,22.59,2.85,30, 8.57,3.87,187,ecc, 0,30,1,TRUE,FALSE
"1305",FALSE, 0.00,0.00,30,10.06,3.96,187,er,30, 0,0,FALSE,TRUE
"1306",FALSE,22.59,2.85,30, 7.86,3.96,187,erc,30,30,1,TRUE,TRUE
"1307",TRUE, 0.00,0.00,30,25.94,2.00,187,gc, 0, 0,0,FALSE,FALSE
"1308",FALSE,22.59,2.85,30, 8.58,2.00,187,gcc, 0,30,1,TRUE,FALSE
"1309",FALSE,22.59,2.85,30,11.57,1.70,187,hpc, 0,30,1,TRUE,FALSE
"1310",FALSE, 0.00,0.00,30,29.01,4.35,188,ec, 0, 0,0,FALSE,FALSE
"1311",FALSE,26.76,2.45,30, 8.63,4.35,188,ecc, 0,30,1,TRUE,FALSE
"1312",FALSE, 0.00,0.00,30, 8.39,3.73,188,er,30, 0,0,FALSE,TRUE
"1313",FALSE,26.76,2.45,30, 8.96,3.73,188,erc,30,30,1,TRUE,TRUE
"1314",FALSE, 0.00,0.00,30,25.78,2.79,188,gc, 0, 0,0,FALSE,FALSE
"1315",FALSE,26.76,2.45,30, 8.48,2.79,188,gcc, 0,30,1,TRUE,FALSE
"1316",TRUE,26.76,2.45,30,11.16,1.86,188,hpc, 0,30,1,TRUE,FALSE
"1317",FALSE, 0.00,0.00,70,26.92,4.19,189,ec, 0, 0,0,FALSE,FALSE
"1318",FALSE,22.42,2.44,70, 7.55,4.19,189,ecc, 0,70,1,TRUE,FALSE
"1319",FALSE, 0.00,0.00,70, 8.75,4.39,189,er,70, 0,0,FALSE,TRUE
"1320",FALSE,22.42,2.44,70, 7.88,4.39,189,erc,70,70,1,TRUE,TRUE
"1321",FALSE, 0.00,0.00,70,26.34,1.92,189,gc, 0, 0,0,FALSE,FALSE
"1322",TRUE,22.42,2.44,70, 7.89,1.92,189,gcc, 0,70,1,TRUE,FALSE
"1323",FALSE,22.42,2.44,70,12.98,1.58,189,hpc, 0,70,1,TRUE,FALSE
"1324",FALSE, 0.00,0.00,60,23.89,4.26,190,ec, 0, 0,0,FALSE,FALSE
"1325",FALSE,25.02,2.30,60, 9.00,4.26,190,ecc, 0,60,1,TRUE,FALSE
"1326",FALSE, 0.00,0.00,60, 7.35,3.72,190,er,60, 0,0,FALSE,TRUE
"1327",FALSE,25.02,2.30,60,10.49,3.72,190,erc,60,60,1,TRUE,TRUE
"1328",FALSE, 0.00,0.00,60,34.05,2.05,190,gc, 0, 0,0,FALSE,FALSE
"1329",TRUE,25.02,2.30,60, 7.21,2.05,190,gcc, 0,60,1,TRUE,FALSE
"1330",FALSE,25.02,2.30,60,11.34,1.94,190,hpc, 0,60,1,TRUE,FALSE
"1331",FALSE, 0.00,0.00,40,25.01,2.42,191,ec, 0, 0,0,FALSE,FALSE
"1332",FALSE,25.41,2.85,40, 6.74,2.42,191,ecc, 0,40,1,TRUE,FALSE
"1333",FALSE, 0.00,0.00,40, 6.74,4.41,191,er,40, 0,0,FALSE,TRUE
"1334",FALSE,25.41,2.85,40, 6.04,4.41,191,erc,40,40,1,TRUE,TRUE
"1335",FALSE, 0.00,0.00,40,22.95,1.76,191,gc, 0, 0,0,FALSE,FALSE
"1336",TRUE,25.41,2.85,40, 5.13,1.76,191,gcc, 0,40,1,TRUE,FALSE
"1337",FALSE,25.41,2.85,40, 8.77,1.04,191,hpc, 0,40,1,TRUE,FALSE
"1338",FALSE, 0.00,0.00,70,21.46,3.50,192,ec, 0, 0,0,FALSE,FALSE
"1339",FALSE,32.97,2.09,70, 7.92,3.50,192,ecc, 0,70,1,TRUE,FALSE
"1340",FALSE, 0.00,0.00,70, 7.02,4.93,192,er,70, 0,0,FALSE,TRUE
"1341",FALSE,32.97,2.09,70, 6.84,4.93,192,erc,70,70,1,TRUE,TRUE
"1342",FALSE, 0.00,0.00,70,23.03,2.33,192,gc, 0, 0,0,FALSE,FALSE
"1343",TRUE,32.97,2.09,70, 8.36,2.33,192,gcc, 0,70,1,TRUE,FALSE
"1344",FALSE,32.97,2.09,70,11.00,1.23,192,hpc, 0,70,1,TRUE,FALSE
"1345",FALSE, 0.00,0.00,30,28.39,4.46,193,ec, 0, 0,0,FALSE,FALSE
"1346",FALSE,26.94,2.66,30, 8.71,4.46,193,ecc, 0,30,1,TRUE,FALSE
"1347",FALSE, 0.00,0.00,30, 8.07,3.90,193,er,30, 0,0,FALSE,TRUE
"1348",FALSE,26.94,2.66,30, 8.21,3.90,193,erc,30,30,1,TRUE,TRUE
"1349",TRUE, 0.00,0.00,30,26.33,2.32,193,gc, 0, 0,0,FALSE,FALSE
"1350",FALSE,26.94,2.66,30, 7.68,2.32,193,gcc, 0,30,1,TRUE,FALSE
"1351",FALSE,26.94,2.66,30,12.31,1.58,193,hpc, 0,30,1,TRUE,FALSE
"1352",FALSE, 0.00,0.00,70,25.07,4.89,194,ec, 0, 0,0,FALSE,FALSE
"1353",FALSE,18.41,2.70,70, 7.56,4.89,194,ecc, 0,70,1,TRUE,FALSE
"1354",FALSE, 0.00,0.00,70, 7.08,4.36,194,er,70, 0,0,FALSE,TRUE
"1355",FALSE,18.41,2.70,70, 7.83,4.36,194,erc,70,70,1,TRUE,TRUE
"1356",FALSE, 0.00,0.00,70,32.35,2.10,194,gc, 0, 0,0,FALSE,FALSE
"1357",TRUE,18.41,2.70,70, 7.01,2.10,194,gcc, 0,70,1,TRUE,FALSE
"1358",FALSE,18.41,2.70,70,11.75,1.52,194,hpc, 0,70,1,TRUE,FALSE
"1359",FALSE, 0.00,0.00,50,30.05,2.97,195,ec, 0, 0,0,FALSE,FALSE
"1360",FALSE,26.53,2.71,50,11.22,2.97,195,ecc, 0,50,1,TRUE,FALSE
"1361",FALSE, 0.00,0.00,50, 8.74,4.23,195,er,50, 0,0,FALSE,TRUE
"1362",FALSE,26.53,2.71,50, 8.01,4.23,195,erc,50,50,1,TRUE,TRUE
"1363",FALSE, 0.00,0.00,50,24.65,2.31,195,gc, 0, 0,0,FALSE,FALSE
"1364",TRUE,26.53,2.71,50, 8.54,2.31,195,gcc, 0,50,1,TRUE,FALSE
"1365",FALSE,26.53,2.71,50,11.67,1.70,195,hpc, 0,50,1,TRUE,FALSE
"1366",FALSE, 0.00,0.00,70,27.96,4.59,196,ec, 0, 0,0,FALSE,FALSE
"1367",FALSE,26.07,2.52,70,10.26,4.59,196,ecc, 0,70,1,TRUE,FALSE
"1368",FALSE, 0.00,0.00,70, 7.88,3.90,196,er,70, 0,0,FALSE,TRUE
"1369",FALSE,26.07,2.52,70, 8.53,3.90,196,erc,70,70,1,TRUE,TRUE
"1370",FALSE, 0.00,0.00,70,29.10,1.56,196,gc, 0, 0,0,FALSE,FALSE
"1371",TRUE,26.07,2.52,70, 7.93,1.56,196,gcc, 0,70,1,TRUE,FALSE
"1372",FALSE,26.07,2.52,70,11.37,1.69,196,hpc, 0,70,1,TRUE,FALSE
"1373",FALSE, 0.00,0.00,20,28.58,4.03,197,ec, 0, 0,0,FALSE,FALSE
"1374",FALSE,24.58,2.30,20,11.27,4.03,197,ecc, 0,20,1,TRUE,FALSE
"1375",FALSE, 0.00,0.00,20,10.03,4.35,197,er,20, 0,0,FALSE,TRUE
"1376",FALSE,24.58,2.30,20, 8.54,4.35,197,erc,20,20,1,TRUE,TRUE
"1377",FALSE, 0.00,0.00,20,26.73,2.58,197,gc, 0, 0,0,FALSE,FALSE
"1378",TRUE,24.58,2.30,20, 8.42,2.58,197,gcc, 0,20,1,TRUE,FALSE
"1379",FALSE,24.58,2.30,20,12.39,1.32,197,hpc, 0,20,1,TRUE,FALSE
"1380",FALSE, 0.00,0.00,70,27.70,4.16,198,ec, 0, 0,0,FALSE,FALSE
"1381",FALSE,29.65,2.50,70,10.13,4.16,198,ecc, 0,70,1,TRUE,FALSE
"1382",FALSE, 0.00,0.00,70, 9.92,5.06,198,er,70, 0,0,FALSE,TRUE
"1383",FALSE,29.65,2.50,70, 8.51,5.06,198,erc,70,70,1,TRUE,TRUE
"1384",FALSE, 0.00,0.00,70,20.90,2.47,198,gc, 0, 0,0,FALSE,FALSE
