ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,commute,shopping,business,leisure
17834,1,34,4,15,1,29,5,60,1,50000,0,1,0,0,0
17834,2,24,5,60,0,34,4,15,0,50000,0,1,0,0,0
17834,1,24,5,60,0,34,4,30,1,50000,0,1,0,0,0
17834,2,33,5,30,2,47,4,60,0,50000,0,1,0,0,0
17876,2,55,30,30,1,78,25,15,0,90000,1,0,0,0,1
17876,1,71,29,30,1,50,32,60,2,90000,1,0,0,0,1
17876,1,62,29,15,0,88,22,15,2,90000,1,0,0,0,1
17876,2,61,28,30,1,46,33,30,0,90000,1,0,0,0,1
17876,1,65,29,15,0,55,39,30,1,90000,1,0,0,0,1
17876,2,61,25,15,2,52,29,15,2,90000,1,0,0,0,1
17876,2,61,22,30,2,55,25,30,1,90000,1,0,0,0,1
17876,1,55,34,15,0,61,25,60,1,90000,1,0,0,0,1
17876,2,58,36,15,2,65,28,15,1,90000,1,0,0,0,1
17906,2,14,5,60,2,11,6,15,1,70000,0,0,1,0,0
17906,2,11,7,60,1,14,5,60,1,70000,0,0,1,0,0
17906,2,10,6,30,2,14,5,60,0,70000,0,0,1,0,0
17906,1,14,5,30,0,11,7,15,1,70000,0,0,1,0,0
17906,1,10,6,15,1,14,5,30,2,70000,0,0,1,0,0
17906,2,11,8,30,2,16,6,15,2,70000,0,0,1,0,0
17906,1,12,6,60,0,16,5,15,2,70000,0,0,1,0,0
17906,2,15,7,15,1,20,6,30,0,70000,0,0,1,0,0
17906,1,9,6,30,1,14,5,15,1,70000,0,0,1,0,0
17926,1,46,9,15,2,61,8,15,1,30000,0,0,0,0,1
17926,1,48,6,60,0,33,8,60,2,30000,0,0,0,0,1
17926,2,50,7,60,0,35,9,15,0,30000,0,0,0,0,1
17926,1,69,6,15,1,55,7,15,2,30000,0,0,0,0,1
17926,2,46,8,60,2,61,6,30,0,30000,0,0,0,0,1
17926,1,50,6,15,1,38,8,30,1,30000,0,0,0,0,1
17926,1,45,8,15,1,56,7,30,0,30000,0,0,0,0,1
17926,1,49,8,30,0,61,6,30,2,30000,0,0,0,0,1
17926,2,56,6,60,1,42,7,15,1,30000,0,0,0,0,1
17937,1,64,22,15,1,91,19,60,1,50000,1,0,0,0,1
17937,2,103,22,15,0,77,28,60,1,50000,1,0,0,0,1
17937,2,68,21,60,2,75,18,30,0,50000,1,0,0,0,1
17937,2,83,18,60,0,71,24,15,0,50000,1,0,0,0,1
17937,2,91,19,15,0,82,21,15,0,50000,1,0,0,0,1
17937,2,75,21,30,1,83,19,15,0,50000,1,0,0,0,1
17937,2,60,23,15,2,75,19,15,2,50000,1,0,0,0,1
17937,2,75,22,60,2,56,24,30,2,50000,1,0,0,0,1
17937,2,50,32,15,1,71,25,30,2,50000,1,0,0,0,1
17971,1,151,75,15,0,105,90,30,1,90000,1,0,0,0,1
17971,2,96,95,60,2,138,86,30,1,90000,1,0,0,0,1
17971,1,119,87,15,0,170,65,15,2,90000,1,0,0,0,1
17971,1,88,99,30,0,118,83,30,1,90000,1,0,0,0,1
17971,1,124,86,15,0,106,116,30,1,90000,1,0,0,0,1
17971,2,100,87,15,2,118,75,15,2,90000,1,0,0,0,1
17971,2,118,65,30,2,106,74,30,1,90000,1,0,0,0,1
17971,1,106,102,15,0,118,75,60,1,90000,1,0,0,0,1
17971,2,112,107,15,2,124,83,15,1,90000,1,0,0,0,1
17975,2,82,28,60,2,61,31,15,1,50000,0,0,0,0,1
17975,2,62,40,60,1,77,30,60,1,50000,0,0,0,0,1
17975,1,77,28,60,0,58,31,30,2,50000,0,0,0,0,1
17975,2,82,30,30,0,61,40,15,1,50000,0,0,0,0,1
17975,2,82,30,30,2,57,33,15,1,50000,0,0,0,0,1
17975,2,63,49,30,2,90,36,15,2,50000,0,0,0,0,1
17975,1,68,34,60,0,90,30,15,2,50000,0,0,0,0,1
17975,2,112,36,30,0,84,42,15,1,50000,0,0,0,0,1
17975,2,77,28,15,1,54,33,30,1,50000,0,0,0,0,1
18040,2,9,1,60,2,6,2,15,1,167500,0,0,0,0,1
18040,1,8,1,60,1,6,2,60,1,167500,0,0,0,0,1
18040,1,8,1,60,0,6,2,30,2,167500,0,0,0,0,1
18040,1,9,1,30,0,6,2,15,1,167500,0,0,0,0,1
18040,2,9,1,30,2,6,2,15,1,167500,0,0,0,0,1
18040,1,9,1,15,2,7,2,30,2,167500,0,0,0,0,1
18040,2,7,2,60,0,9,1,15,2,167500,0,0,0,0,1
18040,1,12,1,30,0,9,2,15,1,167500,0,0,0,0,1
18040,2,6,2,30,1,8,1,15,1,167500,0,0,0,0,1
18219,1,33,11,15,0,23,13,30,1,112500,1,1,0,0,0
18219,2,21,14,60,2,30,13,30,1,112500,1,1,0,0,0
18219,1,38,9,15,2,26,13,15,0,112500,1,1,0,0,0
18219,1,26,12,30,1,20,14,30,0,112500,1,1,0,0,0
18219,1,28,13,15,0,23,17,30,1,112500,1,1,0,0,0
18219,1,26,11,15,2,22,13,15,2,112500,1,1,0,0,0
18219,1,26,9,30,2,23,11,30,1,112500,1,1,0,0,0
18219,2,23,15,15,0,26,11,60,1,112500,1,1,0,0,0
18219,1,28,12,15,1,25,16,15,2,112500,1,1,0,0,0
18251,2,33,6,60,1,23,7,15,1,112500,0,1,0,0,0
18251,1,38,7,15,0,28,9,60,1,112500,0,1,0,0,0
18251,1,28,6,30,0,25,7,60,2,112500,0,1,0,0,0
18251,1,26,8,15,0,30,6,60,0,112500,0,1,0,0,0
18251,1,33,6,15,0,30,7,15,0,112500,0,1,0,0,0
18251,2,27,7,30,1,30,6,15,0,112500,0,1,0,0,0
18251,1,22,8,15,2,28,6,15,2,112500,0,1,0,0,0
18251,2,28,7,60,2,21,8,30,2,112500,0,1,0,0,0
18251,1,18,10,15,1,26,8,30,2,112500,0,1,0,0,0
18255,2,31,5,60,2,24,6,15,1,70000,0,0,0,0,1
18255,1,24,6,60,1,30,5,60,1,70000,0,0,0,0,1
18255,2,22,6,30,2,30,5,60,0,70000,0,0,0,0,1
18255,2,24,6,15,1,31,5,30,0,70000,0,0,0,0,1
18255,1,22,6,15,1,31,5,30,2,70000,0,0,0,0,1
18255,2,24,8,30,2,35,6,15,2,70000,0,0,0,0,1
18255,2,35,5,15,2,26,6,60,0,70000,0,0,0,0,1
18255,1,32,7,15,1,43,6,30,0,70000,0,0,0,0,1
18255,2,21,6,30,1,30,5,15,1,70000,0,0,0,0,1
18272,2,71,22,15,1,53,25,15,2,90000,1,0,0,0,1
18272,1,39,22,60,2,56,17,60,0,90000,1,0,0,0,1
18272,2,59,21,60,0,41,24,15,0,90000,1,0,0,0,1
18272,2,81,16,15,1,64,18,15,2,90000,1,0,0,0,1
18272,1,53,22,60,2,71,16,30,0,90000,1,0,0,0,1
18272,2,59,17,15,1,44,22,30,1,90000,1,0,0,0,1
18272,1,52,22,15,1,65,19,30,0,90000,1,0,0,0,1
18272,2,71,16,30,2,57,21,30,0,90000,1,0,0,0,1
18272,1,49,19,15,1,65,16,60,1,90000,1,0,0,0,1
18509,2,22,4,60,1,15,5,15,1,90000,0,0,1,0,0
18509,1,25,4,15,0,19,5,60,1,90000,0,0,1,0,0
18509,1,18,3,30,0,16,4,60,2,90000,0,0,1,0,0
18509,1,17,4,15,0,20,3,60,0,90000,0,0,1,0,0
18509,1,22,4,15,0,20,5,15,0,90000,0,0,1,0,0
18509,2,18,5,30,1,20,4,15,0,90000,0,0,1,0,0
18509,2,14,5,15,2,18,4,15,2,90000,0,0,1,0,0
18509,2,18,4,60,2,14,5,30,2,90000,0,0,1,0,0
18509,1,12,6,15,1,17,5,30,2,90000,0,0,1,0,0
18557,1,69,28,15,0,48,33,30,1,50000,0,0,0,0,1
18557,2,44,35,60,2,63,32,30,1,50000,0,0,0,0,1
18557,2,78,24,15,2,55,32,15,0,50000,0,0,0,0,1
18557,1,41,37,30,0,54,30,30,1,50000,0,0,0,0,1
18557,1,57,32,15,0,48,43,30,1,50000,0,0,0,0,1
18557,2,46,32,15,2,54,28,15,2,50000,0,0,0,0,1
18557,2,54,24,30,2,49,27,30,1,50000,0,0,0,0,1
18557,1,49,38,15,0,54,28,60,1,50000,0,0,0,0,1
18557,2,51,40,15,2,57,30,15,1,50000,0,0,0,0,1
18614,1,94,22,30,0,110,20,30,1,112500,0,0,0,0,1
18614,1,57,23,60,0,77,20,15,2,112500,0,0,0,0,1
18614,1,77,20,30,0,65,24,15,2,112500,0,0,0,0,1
18614,1,83,26,60,1,98,24,60,2,112500,0,0,0,0,1
18614,1,81,25,60,0,65,29,30,0,112500,0,0,0,0,1
18614,1,81,19,15,1,69,21,60,1,112500,0,0,0,0,1
18614,1,81,19,15,0,57,22,60,0,112500,0,0,0,0,1
18614,2,81,22,30,1,57,24,60,0,112500,0,0,0,0,1
18614,1,77,23,30,2,110,20,60,0,112500,0,0,0,0,1
18650,1,137,11,15,1,103,13,15,2,90000,1,0,0,0,1
18650,2,75,11,60,2,107,9,60,0,90000,1,0,0,0,1
18650,1,79,12,15,0,113,11,60,0,90000,1,0,0,0,1
18650,2,155,8,15,1,124,9,15,2,90000,1,0,0,0,1
18650,1,137,8,30,0,103,11,60,2,90000,1,0,0,0,1
18650,1,113,9,15,1,85,11,30,1,90000,1,0,0,0,1
18650,1,100,11,15,1,125,10,30,0,90000,1,0,0,0,1
18650,1,109,11,30,0,137,8,30,2,90000,1,0,0,0,1
18650,2,125,8,60,1,94,10,15,1,90000,1,0,0,0,1
18674,1,76,40,15,1,109,35,60,1,30000,1,0,0,0,1
18674,1,93,50,60,1,123,38,15,0,30000,1,0,0,0,1
18674,1,90,33,30,0,81,38,60,2,30000,1,0,0,0,1
18674,1,85,43,15,0,100,33,60,0,30000,1,0,0,0,1
18674,2,98,38,15,0,109,35,15,0,30000,1,0,0,0,1
18674,1,100,35,15,0,90,38,30,1,30000,1,0,0,0,1
18674,1,72,42,15,2,90,35,15,2,30000,1,0,0,0,1
18674,1,68,42,30,2,90,38,60,2,30000,1,0,0,0,1
18674,2,86,44,30,2,60,57,15,1,30000,1,0,0,0,1
18697,1,59,21,30,1,84,17,15,0,70000,0,0,0,0,1
18697,1,77,20,30,1,54,22,60,2,70000,0,0,0,0,1
18697,2,95,15,15,2,66,20,15,0,70000,0,0,0,0,1
18697,1,49,23,30,0,66,19,30,1,70000,0,0,0,0,1
18697,1,69,20,15,0,59,27,30,1,70000,0,0,0,0,1
18697,2,66,17,15,2,56,20,15,2,70000,0,0,0,0,1
18697,2,66,15,30,2,59,17,30,1,70000,0,0,0,0,1
18697,2,66,17,60,1,59,23,15,0,70000,0,0,0,0,1
18697,2,62,25,15,2,69,19,15,1,70000,0,0,0,0,1
18762,1,31,7,15,1,45,6,60,1,70000,0,1,0,0,0
18762,1,51,7,15,0,38,9,60,1,70000,0,1,0,0,0
18762,2,33,7,60,2,37,6,30,0,70000,0,1,0,0,0
18762,2,41,6,60,0,35,7,15,0,70000,0,1,0,0,0
18762,1,45,6,15,0,40,7,15,0,70000,0,1,0,0,0
18762,2,37,7,30,1,41,6,15,0,70000,0,1,0,0,0
18762,2,30,7,15,2,37,6,15,2,70000,0,1,0,0,0
18762,2,37,7,60,2,28,8,30,2,70000,0,1,0,0,0
18762,1,25,10,15,1,35,8,30,2,70000,0,1,0,0,0
18778,2,20,8,30,1,29,6,15,0,112500,1,1,0,0,0
18778,1,26,7,30,1,18,8,60,2,112500,1,1,0,0,0
18778,2,33,5,15,2,23,7,15,0,112500,1,1,0,0,0
18778,1,17,8,30,0,23,7,30,1,112500,1,1,0,0,0
18778,1,24,7,15,0,20,10,30,1,112500,1,1,0,0,0
18778,2,23,6,15,2,19,7,15,2,112500,1,1,0,0,0
18778,2,23,5,30,2,20,6,30,1,112500,1,1,0,0,0
18778,2,23,6,60,1,20,9,15,0,112500,1,1,0,0,0
18778,1,24,7,15,1,21,9,15,2,112500,1,1,0,0,0
18785,1,53,15,30,1,76,12,15,0,90000,0,0,0,0,1
18785,1,49,16,60,2,69,14,30,1,90000,0,0,0,0,1
18785,2,86,11,15,2,60,14,15,0,90000,0,0,0,0,1
18785,2,59,14,30,1,45,16,30,0,90000,0,0,0,0,1
18785,2,53,19,30,1,63,14,15,0,90000,0,0,0,0,1
18785,1,59,12,15,2,50,14,15,2,90000,0,0,0,0,1
18785,2,59,11,30,2,53,12,30,1,90000,0,0,0,0,1
18785,2,59,12,60,1,53,17,15,0,90000,0,0,0,0,1
18785,2,56,18,15,2,63,14,15,1,90000,0,0,0,0,1
18790,1,35,5,15,1,47,4,60,2,167500,1,1,0,0,0
18790,1,35,6,60,1,44,4,60,1,167500,1,1,0,0,0
18790,1,44,4,60,0,33,5,30,2,167500,1,1,0,0,0
18790,2,35,6,15,1,47,4,30,0,167500,1,1,0,0,0
18790,2,47,4,30,2,33,5,15,1,167500,1,1,0,0,0
18790,2,51,5,15,2,36,7,30,2,167500,1,1,0,0,0
18790,1,39,5,60,0,51,4,15,2,167500,1,1,0,0,0
18790,2,64,5,30,0,48,6,15,1,167500,1,1,0,0,0
18790,2,44,4,15,1,31,5,30,1,167500,1,1,0,0,0
18805,1,42,8,30,0,49,7,30,1,70000,1,1,0,0,0
18805,2,26,8,60,0,34,7,15,2,70000,1,1,0,0,0
18805,1,34,7,30,0,29,8,15,2,70000,1,1,0,0,0
18805,1,37,9,60,1,44,8,60,2,70000,1,1,0,0,0
18805,1,29,10,30,0,36,9,60,0,70000,1,1,0,0,0
18805,1,36,6,15,1,31,7,60,1,70000,1,1,0,0,0
18805,2,25,8,60,0,36,6,15,0,70000,1,1,0,0,0
18805,2,25,9,60,0,36,8,30,1,70000,1,1,0,0,0
18805,2,49,7,60,0,35,8,30,2,70000,1,1,0,0,0
18852,2,9,9,30,1,13,7,15,0,90000,0,0,0,0,1
18852,2,8,9,60,2,12,8,30,1,90000,0,0,0,0,1
18852,1,10,9,15,0,14,6,15,2,90000,0,0,0,0,1
18852,1,10,8,30,1,7,10,30,0,90000,0,0,0,0,1
18852,1,10,8,15,0,9,11,30,1,90000,0,0,0,0,1
18852,1,10,7,15,2,8,8,15,2,90000,0,0,0,0,1
18852,2,10,6,30,2,9,7,30,1,90000,0,0,0,0,1
18852,2,10,7,60,1,9,10,15,0,90000,0,0,0,0,1
18852,1,10,8,15,1,9,10,15,2,90000,0,0,0,0,1
18859,1,17,7,15,1,13,8,15,2,90000,1,0,0,0,1
18859,1,14,5,60,0,9,7,60,2,90000,1,0,0,0,1
18859,2,14,6,60,0,10,7,15,0,90000,1,0,0,0,1
18859,1,20,5,15,1,16,6,15,2,90000,1,0,0,0,1
18859,1,17,5,30,0,13,7,60,2,90000,1,0,0,0,1
18859,1,14,5,15,1,11,7,30,1,90000,1,0,0,0,1
18859,1,13,7,15,1,16,6,30,0,90000,1,0,0,0,1
18859,2,17,5,30,2,14,6,30,0,90000,1,0,0,0,1
18859,1,12,6,15,1,16,5,60,1,90000,1,0,0,0,1
18875,1,40,10,30,0,47,9,30,1,30000,1,1,0,0,0
18875,1,32,9,15,2,24,10,60,0,30000,1,1,0,0,0
18875,1,32,9,30,0,28,10,15,2,30000,1,1,0,0,0
18875,2,41,10,60,2,35,11,60,1,30000,1,1,0,0,0
18875,2,34,11,60,0,27,12,30,0,30000,1,1,0,0,0
18875,1,34,8,15,1,29,9,60,1,30000,1,1,0,0,0
18875,2,24,10,60,0,34,8,15,0,30000,1,1,0,0,0
18875,2,34,9,30,1,24,10,60,0,30000,1,1,0,0,0
18875,1,47,9,60,0,33,10,30,2,30000,1,1,0,0,0
18878,1,27,5,30,0,31,4,30,1,90000,0,1,0,0,0
18878,1,16,5,60,0,22,4,15,2,90000,0,1,0,0,0
18878,2,18,5,15,2,22,4,30,0,90000,0,1,0,0,0
18878,2,28,4,60,2,23,5,60,1,90000,0,1,0,0,0
18878,1,18,6,30,0,23,5,60,0,90000,0,1,0,0,0
18878,2,19,5,60,1,23,4,15,1,90000,0,1,0,0,0
18878,2,16,5,60,0,23,4,15,0,90000,0,1,0,0,0
18878,1,16,5,60,0,23,4,30,1,90000,0,1,0,0,0
18878,1,31,4,60,0,22,5,30,2,90000,0,1,0,0,0
18893,2,28,17,30,1,40,14,15,0,70000,0,0,1,0,0
18893,2,26,18,60,2,37,16,30,1,70000,0,0,1,0,0
18893,1,32,16,15,0,46,12,15,2,70000,0,0,1,0,0
18893,1,24,19,30,0,32,16,30,1,70000,0,0,1,0,0
18893,2,28,22,30,1,33,16,15,0,70000,0,0,1,0,0
18893,2,27,16,15,2,32,14,15,2,70000,0,0,1,0,0
18893,1,28,14,30,1,32,12,30,2,70000,0,0,1,0,0
18893,1,28,19,15,0,32,14,60,1,70000,0,0,1,0,0
18893,1,33,16,15,1,30,20,15,2,70000,0,0,1,0,0
18942,1,33,10,30,0,39,9,30,1,70000,0,0,1,0,0
18942,1,20,10,60,0,27,9,15,2,70000,0,0,1,0,0
18942,2,23,10,15,2,27,9,30,0,70000,0,0,1,0,0
18942,1,29,11,60,1,35,10,60,2,70000,0,0,1,0,0
18942,1,23,12,30,0,29,11,60,0,70000,0,0,1,0,0
18942,1,29,8,15,1,24,9,60,1,70000,0,0,1,0,0
18942,2,20,10,60,0,29,8,15,0,70000,0,0,1,0,0
18942,2,29,9,30,1,20,10,60,0,70000,0,0,1,0,0
18942,1,39,9,60,0,27,10,30,2,70000,0,0,1,0,0
18967,2,18,2,60,1,13,3,15,1,167500,0,0,1,0,0
18967,1,21,3,15,0,16,4,60,1,167500,0,0,1,0,0
18967,1,15,2,30,0,14,3,60,2,167500,0,0,1,0,0
18967,1,14,3,15,0,17,2,60,0,167500,0,0,1,0,0
18967,1,18,2,15,0,17,3,15,0,167500,0,0,1,0,0
18967,2,15,3,30,1,17,2,15,0,167500,0,0,1,0,0
18967,1,15,2,15,2,12,3,15,2,167500,0,0,1,0,0
18967,1,11,4,30,2,15,3,60,2,167500,0,0,1,0,0
18967,1,10,4,15,1,14,3,30,2,167500,0,0,1,0,0
18968,2,32,5,60,2,24,6,15,1,137500,1,1,0,0,0
18968,1,24,8,60,1,31,6,60,1,137500,1,1,0,0,0
18968,2,23,6,30,2,31,5,60,0,137500,1,1,0,0,0
18968,2,24,8,15,1,32,6,30,0,137500,1,1,0,0,0
18968,1,23,7,15,1,32,6,30,2,137500,1,1,0,0,0
18968,2,36,7,15,2,25,9,30,2,137500,1,1,0,0,0
18968,1,27,7,60,0,36,6,15,2,137500,1,1,0,0,0
18968,1,44,7,30,0,33,8,15,1,137500,1,1,0,0,0
18968,2,31,5,15,1,21,6,30,1,137500,1,1,0,0,0
18991,1,26,6,15,1,37,5,60,1,50000,0,0,1,0,0
18991,2,31,8,60,1,42,6,15,0,50000,0,0,1,0,0
18991,1,30,5,30,0,27,6,60,2,50000,0,0,1,0,0
18991,2,34,5,60,0,29,7,15,0,50000,0,0,1,0,0
18991,1,33,6,15,0,37,5,15,0,50000,0,0,1,0,0
18991,2,30,6,30,1,34,5,15,0,50000,0,0,1,0,0
18991,1,24,6,15,2,30,5,15,2,50000,0,0,1,0,0
18991,2,30,6,60,2,23,7,30,2,50000,0,0,1,0,0
18991,1,20,9,15,1,29,7,30,2,50000,0,0,1,0,0
18997,2,132,75,60,1,93,86,15,1,137500,1,0,0,0,1
18997,1,150,83,15,0,112,108,60,1,137500,1,0,0,0,1
18997,2,98,82,60,2,109,71,30,0,137500,1,0,0,0,1
18997,2,103,92,15,0,121,71,60,0,137500,1,0,0,0,1
18997,2,119,83,15,0,132,75,15,0,137500,1,0,0,0,1
18997,2,109,83,30,1,121,75,15,0,137500,1,0,0,0,1
18997,1,109,75,15,2,87,90,15,2,137500,1,0,0,0,1
18997,2,109,83,60,2,82,91,30,2,137500,1,0,0,0,1
18997,1,72,123,15,1,104,95,30,2,137500,1,0,0,0,1
19001,1,16,4,15,1,22,3,60,2,112500,1,1,0,0,0
19001,2,21,3,60,1,17,4,60,1,112500,1,1,0,0,0
19001,2,16,4,30,2,21,3,60,0,112500,1,1,0,0,0
19001,1,22,3,30,0,16,4,15,1,112500,1,1,0,0,0
19001,1,15,4,15,1,22,3,30,2,112500,1,1,0,0,0
19001,1,17,5,30,2,24,4,15,2,112500,1,1,0,0,0
19001,1,18,4,60,0,24,3,15,2,112500,1,1,0,0,0
19001,1,30,4,30,0,22,5,15,1,112500,1,1,0,0,0
19001,2,14,4,30,1,21,3,15,1,112500,1,1,0,0,0
19002,2,21,4,30,1,18,5,30,0,70000,0,0,1,0,0
19002,2,14,4,15,2,11,5,60,0,70000,0,0,1,0,0
19002,1,14,4,30,0,12,5,15,2,70000,0,0,1,0,0
19002,1,18,5,60,2,16,6,60,1,70000,0,0,1,0,0
19002,1,15,5,60,0,12,6,30,0,70000,0,0,1,0,0
19002,1,15,4,15,1,13,5,60,1,70000,0,0,1,0,0
19002,2,11,5,60,0,15,4,15,0,70000,0,0,1,0,0
19002,1,15,5,30,1,11,6,60,0,70000,0,0,1,0,0
19002,1,21,4,60,0,15,5,30,2,70000,0,0,1,0,0
19028,1,167,92,30,0,196,83,30,1,112500,1,0,0,1,0
19028,1,102,96,60,0,136,83,15,2,112500,1,0,0,1,0
19028,1,136,83,30,0,116,100,15,2,112500,1,0,0,1,0
19028,2,174,101,60,2,148,111,60,1,112500,1,0,0,1,0
19028,1,115,121,30,0,143,105,60,0,112500,1,0,0,1,0
19028,1,143,79,15,1,122,91,60,1,112500,1,0,0,1,0
19028,1,100,95,60,0,143,79,15,0,112500,1,0,0,1,0
19028,2,143,92,30,1,100,101,60,0,112500,1,0,0,1,0
19028,2,196,83,60,0,137,96,30,2,112500,1,0,0,1,0
19203,1,92,38,30,1,131,32,15,0,90000,1,0,0,0,1
19203,2,120,36,30,1,84,40,60,2,90000,1,0,0,0,1
19203,2,148,27,15,2,104,37,15,0,90000,1,0,0,0,1
19203,1,77,42,30,0,103,35,30,1,90000,1,0,0,0,1
19203,2,92,49,30,1,108,36,15,0,90000,1,0,0,0,1
19203,2,103,32,15,2,87,37,15,2,90000,1,0,0,0,1
19203,2,103,27,30,2,92,31,30,1,90000,1,0,0,0,1
19203,1,92,43,15,0,103,32,60,1,90000,1,0,0,0,1
19203,1,108,35,15,1,97,45,15,2,90000,1,0,0,0,1
19237,1,155,49,15,0,109,59,30,1,50000,1,0,0,0,1
19237,2,99,62,60,2,142,56,30,1,50000,1,0,0,0,1
19237,2,176,42,15,2,123,57,15,0,50000,1,0,0,0,1
19237,2,122,54,30,1,91,65,30,0,50000,1,0,0,0,1
19237,1,128,56,15,0,109,76,30,1,50000,1,0,0,0,1
19237,1,122,49,15,2,103,57,15,2,50000,1,0,0,0,1
19237,2,122,42,30,2,109,49,30,1,50000,1,0,0,0,1
19237,2,122,49,60,1,109,67,15,0,50000,1,0,0,0,1
19237,2,115,70,15,2,128,54,15,1,50000,1,0,0,0,1
19239,2,120,20,60,1,84,23,15,1,50000,0,0,0,0,1
19239,1,135,23,15,0,101,29,60,1,50000,0,0,0,0,1
19239,1,99,19,30,0,89,22,60,2,50000,0,0,0,0,1
19239,2,93,25,15,0,109,19,60,0,50000,0,0,0,0,1
19239,2,120,20,15,0,108,22,15,0,50000,0,0,0,0,1
19239,2,98,22,30,1,109,20,15,0,50000,0,0,0,0,1
19239,1,99,20,15,2,79,25,15,2,50000,0,0,0,0,1
19239,1,74,25,30,2,99,23,60,2,50000,0,0,0,0,1
19239,2,66,34,15,1,94,26,30,2,50000,0,0,0,0,1
19251,2,19,2,60,2,14,3,15,1,50000,1,1,0,0,0
19251,2,18,2,60,1,14,3,60,1,50000,1,1,0,0,0
19251,2,14,3,30,2,18,2,60,0,50000,1,1,0,0,0
19251,1,19,2,30,0,14,3,15,1,50000,1,1,0,0,0
19251,2,19,2,30,2,13,3,15,1,50000,1,1,0,0,0
19251,1,21,2,15,2,15,3,30,2,50000,1,1,0,0,0
19251,2,21,2,15,2,16,3,60,0,50000,1,1,0,0,0
19251,2,20,3,15,1,26,2,30,0,50000,1,1,0,0,0
19251,2,18,2,15,1,13,3,30,1,50000,1,1,0,0,0
19295,2,24,7,15,0,17,8,30,1,10000,0,0,1,0,0
19295,1,15,9,60,2,22,8,30,1,10000,0,0,1,0,0
19295,1,19,8,15,0,27,6,15,2,10000,0,0,1,0,0
19295,1,19,7,30,1,14,9,30,0,10000,0,0,1,0,0
19295,1,20,8,15,0,17,11,30,1,10000,0,0,1,0,0
19295,1,19,7,15,2,16,8,15,2,10000,0,0,1,0,0
19295,2,19,6,30,2,17,7,30,1,10000,0,0,1,0,0
19295,1,17,9,15,0,19,7,60,1,10000,0,0,1,0,0
19295,2,18,10,15,2,20,7,15,1,10000,0,0,1,0,0
19353,2,12,9,15,2,16,8,15,1,70000,1,0,0,0,1
19353,1,13,6,60,0,9,8,60,2,70000,1,0,0,0,1
19353,1,9,9,15,0,13,7,60,0,70000,1,0,0,0,1
19353,2,15,7,15,2,18,6,15,1,70000,1,0,0,0,1
19353,2,12,8,60,2,16,6,30,0,70000,1,0,0,0,1
19353,2,10,8,30,1,13,6,15,1,70000,1,0,0,0,1
19353,1,15,7,30,0,12,8,15,1,70000,1,0,0,0,1
19353,1,13,8,30,0,16,6,30,2,70000,1,0,0,0,1
19353,1,11,7,15,1,15,6,60,1,70000,1,0,0,0,1
19398,1,63,20,15,1,85,18,60,2,112500,0,0,0,0,1
19398,1,80,19,60,1,64,26,60,1,112500,0,0,0,0,1
19398,1,60,20,30,2,80,18,60,0,112500,0,0,0,0,1
19398,2,85,19,30,0,63,26,15,1,112500,0,0,0,0,1
19398,1,59,21,15,1,85,19,30,2,112500,0,0,0,0,1
19398,2,93,24,15,2,65,32,30,2,112500,0,0,0,0,1
19398,2,70,22,60,0,93,19,15,2,112500,0,0,0,0,1
19398,1,87,27,15,1,116,24,30,0,112500,0,0,0,0,1
19398,1,56,21,30,1,80,18,15,1,112500,0,0,0,0,1
19401,1,6,6,15,0,4,8,30,1,90000,0,0,1,0,0
19401,1,5,7,30,1,4,8,60,2,90000,0,0,1,0,0
19401,2,5,7,15,0,7,5,15,2,90000,0,0,1,0,0
19401,2,5,7,30,1,3,8,30,0,90000,0,0,1,0,0
19401,2,4,10,30,1,5,7,15,0,90000,0,0,1,0,0
19401,2,4,7,15,2,5,6,15,2,90000,0,0,1,0,0
19401,1,4,6,30,1,5,5,30,2,90000,0,0,1,0,0
19401,2,5,6,60,1,4,9,15,0,90000,0,0,1,0,0
19401,2,4,9,15,2,5,7,15,1,90000,0,0,1,0,0
19409,1,79,17,15,0,56,21,30,1,167500,1,0,0,0,1
19409,2,51,22,60,2,72,20,30,1,167500,1,0,0,0,1
19409,2,90,15,15,2,63,20,15,0,167500,1,0,0,0,1
19409,2,62,19,30,1,47,23,30,0,167500,1,0,0,0,1
19409,1,66,20,15,0,56,27,30,1,167500,1,0,0,0,1
19409,2,62,17,15,2,53,20,15,2,167500,1,0,0,0,1
19409,2,62,15,30,2,56,17,30,1,167500,1,0,0,0,1
19409,2,62,17,60,1,56,23,15,0,167500,1,0,0,0,1
19409,2,59,25,15,2,66,19,15,1,167500,1,0,0,0,1
19422,2,19,8,15,2,25,7,15,1,167500,1,0,0,0,1
19422,1,20,5,60,0,14,7,60,2,167500,1,0,0,0,1
19422,2,21,7,60,0,15,8,15,0,167500,1,0,0,0,1
19422,2,23,6,15,2,29,5,15,1,167500,1,0,0,0,1
19422,1,25,5,30,0,19,7,60,2,167500,1,0,0,0,1
19422,1,21,5,15,1,16,7,30,1,167500,1,0,0,0,1
19422,1,23,6,30,0,18,7,15,1,167500,1,0,0,0,1
19422,2,25,5,30,2,20,7,30,0,167500,1,0,0,0,1
19422,2,23,5,60,1,17,6,15,1,167500,1,0,0,0,1
